,station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,date,hour
1466,BDL,2019-01-05 21:20:00,-72.6825,41.9381,37.48461538461538,36.0,94.32615384615384,10.0,10.0,0.04,29.52,999.4615384615385,4.0,17.55056179775281,FEW,BKN,OVC,,900,2200,6000,,RA BR,,,,,,,,KBDL 052120Z AUTO 01010KT 4SM RA BR FEW009 BKN022 OVC060 03/02 A2952 RMK P0003 T00300020 MADISHF,2019-01-05,21
1467,BDL,2019-01-05 21:25:00,-72.6825,41.9381,37.41538461538462,36.0,94.58384615384615,360.0,8.0,0.05,29.52,999.5384615384615,4.0,17.576779026217228,SCT,SCT,OVC,,900,1300,2200,,#NAME?,,,,,,,,KBDL 052125Z AUTO 36008KT 4SM -RA BR SCT009 SCT013 OVC022 03/02 A2952 RMK P0005 T00300020 MADISHF,2019-01-05,21
1468,BDL,2019-01-05 21:30:00,-72.6825,41.9381,37.34615384615385,36.0,94.84153846153846,360.0,11.0,0.06,29.52,999.6153846153846,5.0,17.60299625468165,SCT,BKN,OVC,,900,1300,2300,,#NAME?,,,,,,,,KBDL 052130Z AUTO 36011KT 5SM -RA BR SCT009 BKN013 OVC023 03/02 A2952 RMK P0005 T00300020 MADISHF,2019-01-05,21
1469,BDL,2019-01-05 21:35:00,-72.6825,41.9381,37.276923076923076,36.0,95.09923076923077,360.0,9.0,0.07,29.52,999.6923076923077,5.0,17.629213483146067,SCT,BKN,OVC,,900,1600,2300,,RA BR,,,,,,,,KBDL 052135Z AUTO 36009KT 5SM RA BR SCT009 BKN016 OVC023 03/02 A2952 RMK P0007 T00300020 MADISHF,2019-01-05,21
1470,BDL,2019-01-05 21:40:00,-72.6825,41.9381,37.207692307692305,36.0,95.35692307692307,360.0,10.0,0.07,29.52,999.7692307692307,5.0,17.655430711610485,SCT,BKN,OVC,,900,1600,2300,,#NAME?,,,,,,,,KBDL 052140Z AUTO 36010KT 5SM -RA BR SCT009 BKN016 OVC023 03/02 A2952 RMK P0007 T00300020 MADISHF,2019-01-05,21
1471,BDL,2019-01-05 21:45:00,-72.6825,41.9381,37.13846153846154,36.0,95.61461538461538,10.0,10.0,0.08,29.52,999.8461538461538,5.0,17.681647940074907,SCT,BKN,OVC,,900,1600,2300,,#NAME?,,,,,,,,KBDL 052145Z AUTO 01010KT 5SM -RA BR SCT009 BKN016 OVC023 03/02 A2952 RMK P0007 T00300020 MADISHF,2019-01-05,21
1472,BDL,2019-01-05 21:50:00,-72.6825,41.9381,37.06923076923077,36.0,95.87230769230769,360.0,10.0,0.09,29.53,999.9230769230769,6.0,17.707865168539325,BKN,BKN,OVC,,900,2700,3300,,#NAME?,,,,,,,,KBDL 052150Z AUTO 36010KT 6SM -RA BR BKN009 BKN027 OVC033 03/02 A2953 RMK P0009 T00300020 MADISHF,2019-01-05,21
1473,BDL,2019-01-05 21:51:00,-72.6825,41.9381,37.0,36.0,96.13,360.0,12.0,0.09,29.53,1000.0,6.0,17.734082397003746,BKN,BKN,OVC,,900,2500,3300,,#NAME?,,,,,,,28.37,KBDL 052151Z 36012KT 6SM -RA BR BKN009 BKN025 OVC033 03/02 A2953 RMK AO2 SLP000 P0009 T00280022 $,2019-01-05,21
1474,BDL,2019-01-05 21:55:00,-72.6825,41.9381,37.13333333333333,35.86666666666667,95.13333333333333,360.0,11.0,0.06,29.53,1000.0642857142857,7.0,17.760299625468164,BKN,BKN,OVC,,900,2500,3300,,#NAME?,,,,,,,,KBDL 052155Z AUTO 36011KT 7SM -RA BKN009 BKN025 OVC033 03/02 A2953 RMK T00300020 MADISHF,2019-01-05,21
1475,BDL,2019-01-05 22:00:00,-72.6825,41.9381,37.266666666666666,35.733333333333334,94.13666666666667,360.0,9.0,0.03,29.53,1000.1285714285714,8.0,17.786516853932586,SCT,SCT,OVC,,900,2500,3300,,#NAME?,,,,,,,,KBDL 052200Z AUTO 36009KT 8SM -RA SCT009 SCT025 OVC033 03/02 A2953 RMK T00300020 MADISHF,2019-01-05,22
1476,BDL,2019-01-05 22:01:00,-72.6825,41.9381,37.4,35.6,93.14,360.0,10.0,0.0,29.53,1000.1928571428572,8.0,17.812734082397004,FEW,SCT,OVC,,700,1100,3300,,#NAME?,,,,,,,29.74,KBDL 052201Z 36010KT 8SM -RA FEW007 SCT011 OVC033 03/02 A2953,2019-01-05,22
1477,BDL,2019-01-05 22:05:00,-72.6825,41.9381,37.445454545454545,35.72727272727273,93.44727272727273,360.0,9.0,0.01,29.53,1000.2571428571429,8.0,17.83895131086142,FEW,SCT,OVC,,700,1100,3300,,#NAME?,,,,,,,,KBDL 052205Z AUTO 36009KT 8SM -RA FEW007 SCT011 OVC033 03/02 A2953 RMK P0000 T00300020 MADISHF,2019-01-05,22
1478,BDL,2019-01-05 22:10:00,-72.6825,41.9381,37.49090909090909,35.85454545454546,93.75454545454545,350.0,8.0,0.01,29.54,1000.3214285714286,8.0,17.865168539325843,SCT,OVC,,,1100,3300,,,#NAME?,,,,,,,,KBDL 052210Z AUTO 35008KT 8SM -RA SCT011 OVC033 03/03 A2954 RMK P0000 T00300030 MADISHF,2019-01-05,22
1479,BDL,2019-01-05 22:15:00,-72.6825,41.9381,37.53636363636363,35.981818181818184,94.06181818181818,350.0,10.0,0.01,29.54,1000.3857142857142,7.0,17.89138576779026,FEW,OVC,,,1100,3300,,,#NAME?,,,,,,,,KBDL 052215Z AUTO 35010KT 7SM -RA FEW011 OVC033 03/02 A2954 RMK P0000 T00300020 MADISHF,2019-01-05,22
1480,BDL,2019-01-05 22:20:00,-72.6825,41.9381,37.58181818181818,36.10909090909091,94.36909090909091,360.0,9.0,0.01,29.54,1000.4499999999999,7.0,17.917602996254683,FEW,OVC,,,1100,3300,,,#NAME?,,,,,,,,KBDL 052220Z AUTO 36009KT 7SM -RA FEW011 OVC033 03/02 A2954 RMK P0000 T00300020 MADISHF,2019-01-05,22
1481,BDL,2019-01-05 22:25:00,-72.6825,41.9381,37.627272727272725,36.236363636363635,94.67636363636363,360.0,10.0,0.02,29.54,1000.5142857142857,8.0,17.9438202247191,FEW,OVC,,,1100,3500,,,#NAME?,,,,,,,,KBDL 052225Z AUTO 36010KT 8SM -RA FEW011 OVC035 03/02 A2954 RMK P0001 T00300020 MADISHF,2019-01-05,22
1482,BDL,2019-01-05 22:30:00,-72.6825,41.9381,37.67272727272727,36.36363636363637,94.98363636363636,360.0,9.0,0.02,29.54,1000.5785714285714,9.0,17.970037453183522,FEW,BKN,OVC,,1100,3200,3900,,#NAME?,,,,,,,,KBDL 052230Z AUTO 36009KT 9SM -RA FEW011 BKN032 OVC039 03/02 A2954 RMK P0001 T00300020 MADISHF,2019-01-05,22
1483,BDL,2019-01-05 22:35:00,-72.6825,41.9381,37.71818181818182,36.49090909090909,95.29090909090908,10.0,8.0,0.02,29.54,1000.6428571428571,10.0,17.99625468164794,BKN,OVC,,,3200,3900,,,#NAME?,,,,,,,,KBDL 052235Z AUTO 01008KT 10SM -RA BKN032 OVC039 03/03 A2954 RMK P0001 T00300030 MADISHF,2019-01-05,22
1484,BDL,2019-01-05 22:40:00,-72.6825,41.9381,37.763636363636365,36.61818181818182,95.59818181818181,360.0,9.0,0.02,29.54,1000.7071428571428,10.0,18.02247191011236,BKN,BKN,OVC,,3200,4500,7999,,#NAME?,,,,,,,,KBDL 052240Z AUTO 36009KT 10SM -RA BKN032 BKN045 OVC079 03/03 A2954 RMK P0001 T00300030 MADISHF,2019-01-05,22
1485,BDL,2019-01-05 22:45:00,-72.6825,41.9381,37.809090909090905,36.74545454545454,95.90545454545455,360.0,8.0,0.02,29.55,1000.7714285714286,10.0,18.04868913857678,SCT,BKN,OVC,,3000,4400,7999,,#NAME?,,,,,,,,KBDL 052245Z AUTO 36008KT 10SM -RA SCT030 BKN044 OVC079 03/03 A2954 RMK P0001 T00300030 MADISHF,2019-01-05,22
1486,BDL,2019-01-05 22:50:00,-72.6825,41.9381,37.85454545454545,36.872727272727275,96.21272727272726,350.0,9.0,0.02,29.55,1000.8357142857143,10.0,18.074906367041198,FEW,BKN,OVC,,900,4400,7500,,#NAME?,,,,,,,,KBDL 052250Z AUTO 35009KT 10SM -RA FEW009 BKN044 OVC075 03/03 A2954 RMK P0001 T00300030  PCPN VRY LGT MADISHF,2019-01-05,22
1487,BDL,2019-01-05 22:51:00,-72.6825,41.9381,37.9,37.0,96.52,350.0,9.0,0.02,29.56,1000.9,10.0,18.10112359550562,FEW,BKN,OVC,,900,3100,7500,,#NAME?,,,,,,,30.85,KBDL 052251Z 35009KT 10SM -RA FEW009 BKN031 OVC075 03/03 A2956 RMK AO2 SLP009 PCPN VRY LGT P0002 T00330028 $,2019-01-05,22
1488,BDL,2019-01-05 22:55:00,-72.6825,41.9381,37.8,36.888888888888886,96.47666666666666,350.0,8.0,0.019090909090909092,29.55,1000.9666666666667,10.0,18.127340823970037,FEW,BKN,OVC,,900,3100,7500,,#NAME?,,,,,,,,KBDL 052255Z AUTO 35008KT 10SM -RA FEW009 BKN031 OVC075 03/03 A2954 RMK T00300030 MADISHF,2019-01-05,22
1489,BDL,2019-01-05 23:00:00,-72.6825,41.9381,37.699999999999996,36.77777777777778,96.43333333333332,355.0,11.0,0.01818181818181818,29.55,1001.0333333333333,10.0,18.153558052434455,BKN,OVC,,,3100,7500,,,#NAME?,,,,,,,,KBDL 052300Z AUTO ///11KT 10SM -RA BKN031 OVC075 03/03 A2954 RMK T00300030 MADISHF,2019-01-05,23
1490,BDL,2019-01-05 23:05:00,-72.6825,41.9381,37.6,36.666666666666664,96.39,360.0,9.0,0.017272727272727273,29.56,1001.1,10.0,18.179775280898877,BKN,OVC,,,3300,7500,,,,,,,,,,,KBDL 052305Z AUTO 36009KT 10SM BKN033 OVC075 03/02 A2955 RMK T00300020 MADISHF,2019-01-05,23
1491,BDL,2019-01-05 23:20:00,-72.6825,41.9381,37.5,36.55555555555556,96.34666666666666,360.0,8.0,0.016363636363636365,29.56,1001.1666666666666,10.0,18.205992509363295,FEW,BKN,OVC,,2600,3500,4300,,,,,,,,,,KBDL 052320Z AUTO 36008KT 10SM FEW026 BKN035 OVC043 03/02 A2955 RMK T00300020 MADISHF,2019-01-05,23
1492,BDL,2019-01-05 23:35:00,-72.6825,41.9381,37.4,36.44444444444444,96.30333333333333,350.0,6.0,0.015454545454545455,29.57,1001.2333333333333,10.0,18.232209737827716,OVC,,,,4100,,,,,,,,,,,,KBDL 052335Z AUTO 35006KT 10SM OVC041 03/02 A2956 RMK T00300020 MADISHF,2019-01-05,23
1493,BDL,2019-01-05 23:40:00,-72.6825,41.9381,37.3,36.333333333333336,96.25999999999999,360.0,6.0,0.014545454545454545,29.57,1001.3,10.0,18.258426966292134,OVC,,,,4300,,,,,,,,,,,,KBDL 052340Z AUTO 36006KT 10SM OVC043 03/03 A2956 RMK T00300030 MADISHF,2019-01-05,23
1494,BDL,2019-01-05 23:45:00,-72.6825,41.9381,37.2,36.22222222222222,96.21666666666667,10.0,5.0,0.013636363636363637,29.57,1001.3666666666667,10.0,18.284644194756556,OVC,,,,4300,,,,,,,,,,,,KBDL 052345Z AUTO 01005KT 10SM OVC043 03/02 A2956 RMK T00300020 MADISHF,2019-01-05,23
1495,BDL,2019-01-05 23:50:00,-72.6825,41.9381,37.1,36.111111111111114,96.17333333333333,360.0,5.0,0.012727272727272728,29.57,1001.4333333333333,10.0,18.310861423220974,BKN,,,,4500,,,,,,,,,,,,KBDL 052350Z AUTO 36005KT 10SM BKN045 03/02 A2956 RMK T00300020 MADISHF,2019-01-05,23
1496,BDL,2019-01-05 23:51:00,-72.6825,41.9381,37.0,36.0,96.13,10.0,5.0,0.011818181818181818,29.57,1001.5,10.0,18.337078651685392,BKN,,,,4500,,,,,,,,,,,32.33,KBDL 052351Z 01005KT 10SM BKN045 03/02 A2957 RMK AO2 RAE03 SLP015 P0000 60053 T00280022 10033 20028 51025 $,2019-01-05,23
1497,BDL,2019-01-05 23:55:00,-72.6825,41.9381,36.853846153846156,35.93076923076923,96.4276923076923,10.0,5.0,0.01090909090909091,29.57,1001.5538461538462,10.0,18.363295880149813,BKN,,,,4500,,,,,,,,,,,,KBDL 052355Z AUTO 01005KT 10SM BKN045 02/02 A2956 RMK T00200020 MADISHF,2019-01-05,23
1498,BDL,2019-01-06 00:00:00,-72.6825,41.9381,36.707692307692305,35.86153846153846,96.72538461538461,360.0,4.0,0.01,29.58,1001.6076923076923,10.0,18.38951310861423,SCT,,,,4500,,,,,,,,,,,,KBDL 060000Z AUTO 36004KT 10SM SCT045 02/02 A2957 RMK T00200020 MADISHF,2019-01-06,0
1499,BDL,2019-01-06 00:05:00,-72.6825,41.9381,36.56153846153846,35.792307692307695,97.02307692307691,350.0,4.0,0.00909090909090909,29.58,1001.6615384615385,10.0,18.415730337078653,FEW,,,,4500,,,,,,,,,,,,KBDL 060005Z AUTO 35004KT 10SM FEW045 02/02 A2957 RMK T00200020 MADISHF,2019-01-06,0
1500,BDL,2019-01-06 00:10:00,-72.6825,41.9381,36.41538461538462,35.723076923076924,97.32076923076923,350.0,4.0,0.008181818181818182,29.58,1001.7153846153847,10.0,18.44194756554307,FEW,,,,4500,,,,,,,,,,,,KBDL 060010Z AUTO 35004KT 10SM FEW045 02/02 A2957 RMK T00200020 MADISHF,2019-01-06,0
1501,BDL,2019-01-06 00:15:00,-72.6825,41.9381,36.26923076923077,35.65384615384615,97.61846153846153,350.0,4.0,0.007272727272727273,29.59,1001.7692307692308,10.0,18.468164794007492,CLR,,,,,,,,,,,,,,,,KBDL 060015Z AUTO 35004KT 10SM CLR 02/02 A2959 RMK T00200020 MADISHF,2019-01-06,0
1502,BDL,2019-01-06 00:20:00,-72.6825,41.9381,36.12307692307692,35.58461538461538,97.91615384615385,350.0,4.0,0.006363636363636365,29.59,1001.823076923077,10.0,18.49438202247191,CLR,,,,,,,,,,,,,,,,KBDL 060020Z AUTO 35004KT 10SM CLR 03/02 A2959 RMK T00300020 MADISHF,2019-01-06,0
1503,BDL,2019-01-06 00:25:00,-72.6825,41.9381,35.97692307692308,35.51538461538462,98.21384615384615,350.0,3.0,0.005454545454545455,29.59,1001.876923076923,10.0,18.52059925093633,CLR,,,,,,,,,,,,,,,,KBDL 060025Z AUTO 35003KT 10SM CLR 02/02 A2959 RMK T00200020 MADISHF,2019-01-06,0
1504,BDL,2019-01-06 00:30:00,-72.6825,41.9381,35.830769230769235,35.44615384615385,98.51153846153846,340.0,3.0,0.004545454545454545,29.59,1001.9307692307692,10.0,18.54681647940075,CLR,,,,,,,,,,,,,,,,KBDL 060030Z AUTO 34003KT 10SM CLR 02/02 A2959 RMK T00200020 MADISHF,2019-01-06,0
1505,BDL,2019-01-06 00:35:00,-72.6825,41.9381,35.684615384615384,35.37692307692308,98.80923076923077,340.0,3.0,0.0036363636363636355,29.59,1001.9846153846154,10.0,18.573033707865168,CLR,,,,,,,,,,,,,,,,KBDL 060035Z AUTO 34003KT 10SM CLR 02/02 A2959 RMK T00200020 MADISHF,2019-01-06,0
1506,BDL,2019-01-06 00:40:00,-72.6825,41.9381,35.53846153846154,35.30769230769231,99.10692307692308,10.0,3.0,0.0027272727272727275,29.59,1002.0384615384615,10.0,18.59925093632959,CLR,,,,,,,,,,,,,,,,KBDL 060040Z AUTO 01003KT 10SM CLR 02/02 A2959 RMK T00200020 MADISHF,2019-01-06,0
1507,BDL,2019-01-06 00:45:00,-72.6825,41.9381,35.392307692307696,35.23846153846154,99.40461538461538,20.0,4.0,0.0018181818181818195,29.59,1002.0923076923077,10.0,18.625468164794007,CLR,,,,,,,,,,,,,,,,KBDL 060045Z AUTO 02004KT 10SM CLR 02/02 A2959 RMK T00200020 MADISHF,2019-01-06,0
1508,BDL,2019-01-06 00:50:00,-72.6825,41.9381,35.246153846153845,35.16923076923077,99.7023076923077,20.0,3.0,0.000909090909090908,29.59,1002.1461538461539,10.0,18.651685393258425,FEW,,,,4500,,,,,,,,,,,,KBDL 060050Z AUTO 02003KT 10SM FEW045 02/02 A2959 RMK T00200020 MADISHF,2019-01-06,0
1509,BDL,2019-01-06 00:51:00,-72.6825,41.9381,35.1,35.1,100.0,20.0,3.0,0.0,29.59,1002.2,10.0,18.677902621722847,FEW,,,,4500,,,,,,,,,,,32.23,KBDL 060051Z 02003KT 10SM FEW045 02/02 A2959 RMK AO2 SLP022 T00170017 $,2019-01-06,0
1510,BDL,2019-01-06 00:55:00,-72.6825,41.9381,34.861538461538466,34.861538461538466,100.0,360.0,3.0,0.0,29.6,1002.2076923076924,10.0,18.704119850187265,CLR,,,,,,,,,,,,,,,,KBDL 060055Z AUTO 36003KT 10SM CLR 02/02 A2960 RMK T00200020 MADISHF,2019-01-06,0
1511,BDL,2019-01-06 01:00:00,-72.6825,41.9381,34.62307692307692,34.62307692307692,100.0,340.0,4.0,0.0,29.6,1002.2153846153847,10.0,18.730337078651687,CLR,,,,,,,,,,,,,,,,KBDL 060100Z AUTO 34004KT 10SM CLR 02/02 A2960 RMK T00200020 MADISHF,2019-01-06,1
1512,BDL,2019-01-06 01:05:00,-72.6825,41.9381,34.38461538461539,34.38461538461539,100.0,320.0,4.0,0.0,29.6,1002.223076923077,8.0,18.756554307116104,CLR,,,,,,,,,,,,,,,,KBDL 060105Z AUTO 32004KT 8SM CLR 02/02 A2960 RMK T00200020 MADISHF,2019-01-06,1
1513,BDL,2019-01-06 01:10:00,-72.6825,41.9381,34.146153846153844,34.146153846153844,100.0,340.0,3.0,0.0,29.6,1002.2307692307693,7.0,18.782771535580526,CLR,,,,,,,,,,,,,,,,KBDL 060110Z AUTO 34003KT 7SM CLR 01/01 A2960 RMK T00100010 VIS 1 RWY 6-24  MADISHF,2019-01-06,1
1514,BDL,2019-01-06 01:15:00,-72.6825,41.9381,33.90769230769231,33.90769230769231,100.0,350.0,4.0,0.0,29.6,1002.2384615384616,8.0,18.808988764044944,CLR,,,,,,,,,,,,,,,,KBDL 060115Z AUTO 35004KT 8SM CLR 02/02 A2960 RMK T00200020 VIS 1 RWY 6-24  MADISHF,2019-01-06,1
1515,BDL,2019-01-06 01:20:00,-72.6825,41.9381,33.66923076923077,33.66923076923077,100.0,360.0,4.0,0.0,29.59,1002.2461538461539,9.0,18.835205992509362,CLR,,,,,,,,,,,,,,,,KBDL 060120Z AUTO 36004KT 9SM CLR 02/02 A2959 RMK T00200020 MADISHF,2019-01-06,1
1516,BDL,2019-01-06 01:25:00,-72.6825,41.9381,33.43076923076923,33.43076923076923,100.0,360.0,4.0,0.0,29.59,1002.2538461538461,8.0,18.861423220973784,CLR,,,,,,,,,,,,,,,,KBDL 060125Z AUTO 36004KT 8SM CLR 02/02 A2959 RMK T00200020 VIS 2 1/2 RWY 6-24  MADISHF,2019-01-06,1
1517,BDL,2019-01-06 01:30:00,-72.6825,41.9381,33.19230769230769,33.19230769230769,100.0,360.0,3.0,0.0,29.59,1002.2615384615384,8.0,18.8876404494382,CLR,,,,,,,,,,,,,,,,KBDL 060130Z AUTO 36003KT 8SM CLR 01/01 A2959 RMK T00100010 VIS 2 1/2 RWY 6-24  MADISHF,2019-01-06,1
1518,BDL,2019-01-06 01:35:00,-72.6825,41.9381,32.95384615384616,32.95384615384616,100.0,0.0,0.0,0.0,29.59,1002.2692307692307,7.0,18.913857677902623,CLR,,,,,,,,,,,,,,,,KBDL 060135Z AUTO 00000KT 7SM CLR 01/01 A2959 RMK T00100010 MADISHF,2019-01-06,1
1519,BDL,2019-01-06 01:40:00,-72.6825,41.9381,32.715384615384615,32.715384615384615,100.0,340.0,3.0,0.0,29.59,1002.276923076923,7.0,18.94007490636704,CLR,,,,,,,,,,,,,,,,KBDL 060140Z AUTO 34003KT 7SM CLR 01/01 A2959 RMK T00100010 VIS 1 3/4 RWY 6-24  MADISHF,2019-01-06,1
1520,BDL,2019-01-06 01:45:00,-72.6825,41.9381,32.47692307692308,32.47692307692308,100.0,330.0,6.0,0.0,29.59,1002.2846153846153,8.0,18.966292134831463,CLR,,,,,,,,,,,,,,,,KBDL 060145Z AUTO 33006KT 8SM CLR 01/01 A2959 RMK T00100010 VIS 1 3/4 RWY 6-24  MADISHF,2019-01-06,1
1521,BDL,2019-01-06 01:50:00,-72.6825,41.9381,32.238461538461536,32.238461538461536,100.0,320.0,6.0,0.0,29.59,1002.2923076923076,10.0,18.99250936329588,FEW,,,,4800,,,,,,,,,,,,KBDL 060150Z AUTO 32006KT 10SM FEW048 01/00 A2959 RMK T00100000 VIS 1 1/4 RWY 6-24  MADISHF,2019-01-06,1
1522,BDL,2019-01-06 01:51:00,-72.6825,41.9381,32.0,32.0,100.0,320.0,6.0,0.0,29.6,1002.3,10.0,19.0187265917603,FEW,,,,4800,,,,,,,,,,,25.53,KBDL 060151Z 32006KT 10SM FEW048 00/00 A2960 RMK AO2 VIS 1 RWY 6-24 SLP023 T00000000 $,2019-01-06,1
1523,BDL,2019-01-06 01:55:00,-72.6825,41.9381,31.915384615384614,31.915384615384614,100.0,340.0,5.0,0.0,29.6,1002.3230769230769,10.0,19.04494382022472,CLR,,,,,,,,,,,,,,,,KBDL 060155Z AUTO 34005KT 10SM CLR 01/01 A2960 RMK T00100010 VIS 1 RWY 6-24  MADISHF,2019-01-06,1
1524,BDL,2019-01-06 02:00:00,-72.6825,41.9381,31.83076923076923,31.83076923076923,100.0,340.0,4.0,0.0,29.6,1002.3461538461538,10.0,19.071161048689138,CLR,,,,,,,,,,,,,,,,KBDL 060200Z AUTO 34004KT 10SM CLR 02/01 A2960 RMK T00200010 VIS 1 3/4 RWY 6-24  MADISHF,2019-01-06,2
1525,BDL,2019-01-06 02:05:00,-72.6825,41.9381,31.746153846153845,31.746153846153845,100.0,340.0,3.0,0.0,29.59,1002.3692307692307,10.0,19.09737827715356,CLR,,,,,,,,,,,,,,,,KBDL 060205Z AUTO 34003KT 10SM CLR 02/02 A2959 RMK T00200020 MADISHF,2019-01-06,2
1526,BDL,2019-01-06 02:10:00,-72.6825,41.9381,31.661538461538463,31.661538461538463,100.0,350.0,3.0,0.0,29.59,1002.3923076923077,10.0,19.123595505617978,CLR,,,,,,,,,,,,,,,,KBDL 060210Z AUTO 35003KT 10SM CLR 02/01 A2959 RMK T00200010 VIS 2 1/2 RWY 6-24  MADISHF,2019-01-06,2
1527,BDL,2019-01-06 02:15:00,-72.6825,41.9381,31.576923076923077,31.576923076923077,100.0,310.0,3.0,0.0,29.6,1002.4153846153846,10.0,19.149812734082396,CLR,,,,,,,,,,,,,,,,KBDL 060215Z AUTO 31003KT 10SM CLR 01/01 A2960 RMK T00100010 VIS 2 1/2 RWY 6-24  MADISHF,2019-01-06,2
1528,BDL,2019-01-06 02:20:00,-72.6825,41.9381,31.49230769230769,31.49230769230769,100.0,0.0,0.0,0.0,29.6,1002.4384615384615,10.0,19.176029962546817,CLR,,,,,,,,,,,,,,,,KBDL 060220Z AUTO 00000KT 10SM CLR 01/01 A2960 RMK T00100010 VIS 1 1/2 RWY 6-24  MADISHF,2019-01-06,2
1529,BDL,2019-01-06 02:25:00,-72.6825,41.9381,31.407692307692308,31.407692307692308,100.0,0.0,0.0,0.0,29.6,1002.4615384615385,10.0,19.202247191011235,CLR,,,,,,,,,,,,,,,,KBDL 060225Z AUTO 00000KT 10SM CLR 01/01 A2960 RMK T00100010 VIS 1 3/4 RWY 6-24  MADISHF,2019-01-06,2
1530,BDL,2019-01-06 02:30:00,-72.6825,41.9381,31.323076923076922,31.323076923076922,100.0,0.0,0.0,0.0,29.6,1002.4846153846154,10.0,19.228464419475657,CLR,,,,,,,,,,,,,,,,KBDL 060230Z AUTO 00000KT 10SM CLR 01/01 A2960 RMK T00100010 VIS 1 1/2 RWY 6-24  MADISHF,2019-01-06,2
1531,BDL,2019-01-06 02:35:00,-72.6825,41.9381,31.238461538461536,31.238461538461536,100.0,0.0,0.0,0.0,29.6,1002.5076923076923,10.0,19.254681647940075,CLR,,,,,,,,,,,,,,,,KBDL 060235Z AUTO 00000KT 10SM CLR 00/00 A2960 RMK T00000000 VIS 1 1/4 RWY 6-24  MADISHF,2019-01-06,2
1532,BDL,2019-01-06 02:40:00,-72.6825,41.9381,31.153846153846153,31.153846153846153,100.0,0.0,0.0,0.0,29.6,1002.5307692307692,10.0,19.280898876404493,CLR,,,,,,,,,,,,,,,,KBDL 060240Z AUTO 00000KT 10SM CLR 01/00 A2960 RMK T00100000 VIS 1 1/4 RWY 6-24  MADISHF,2019-01-06,2
1533,BDL,2019-01-06 02:45:00,-72.6825,41.9381,31.069230769230767,31.069230769230767,100.0,0.0,0.0,0.0,29.6,1002.5538461538462,9.0,19.307116104868914,CLR,,,,,,,,,,,,,,,,KBDL 060245Z AUTO 00000KT 9SM CLR 00/M01 A2960 RMK T00001010 VIS 1 1/2 RWY 6-24  MADISHF,2019-01-06,2
1534,BDL,2019-01-06 02:50:00,-72.6825,41.9381,30.984615384615385,30.984615384615385,100.0,0.0,0.0,0.0,29.6,1002.5769230769231,8.0,19.333333333333332,FEW,,,,3300,,,,,,,,,,,,KBDL 060250Z AUTO 00000KT 8SM FEW033 M01/M01 A2960 RMK T10101010 MADISHF,2019-01-06,2
1535,BDL,2019-01-06 02:51:00,-72.6825,41.9381,30.9,30.9,100.0,0.0,0.0,0.0,29.6,1002.6,8.0,19.359550561797754,FEW,,,,3300,,,,,,,,,,,30.9,KBDL 060251Z 00000KT 8SM FEW033 M01/M01 A2960 RMK AO2 SLP026 T10061006 51010 $,2019-01-06,2
1536,BDL,2019-01-06 02:55:00,-72.6825,41.9381,30.984615384615385,30.984615384615385,100.0,0.0,0.0,0.0,29.61,1002.6846153846154,5.0,19.38576779026217,CLR,,,,,,,,BR,,,,,,,,KBDL 060255Z AUTO 00000KT 5SM BR CLR 00/M01 A2961 RMK T00001010 MADISHF,2019-01-06,2
1537,BDL,2019-01-06 03:00:00,-72.6825,41.9381,31.069230769230767,31.069230769230767,100.0,300.0,4.0,0.0,29.61,1002.7692307692308,6.0,19.411985018726593,CLR,,,,,,,,BR,,,,,,,,KBDL 060300Z AUTO 30004KT 6SM BR CLR 00/M01 A2961 RMK T00001010 MADISHF,2019-01-06,3
1538,BDL,2019-01-06 03:05:00,-72.6825,41.9381,31.153846153846153,31.153846153846153,100.0,300.0,5.0,0.0,29.61,1002.8538461538462,6.0,19.43820224719101,CLR,,,,,,,,BR,,,,,,,,KBDL 060305Z AUTO 30005KT 6SM BR CLR M01/M01 A2961 RMK T10101010 MADISHF,2019-01-06,3
1539,BDL,2019-01-06 03:10:00,-72.6825,41.9381,31.238461538461536,31.238461538461536,100.0,280.0,5.0,0.0,29.61,1002.9384615384615,7.0,19.464419475655433,CLR,,,,,,,,,,,,,,,,KBDL 060310Z AUTO 28005KT 7SM CLR M01/M02 A2961 RMK T10101020 MADISHF,2019-01-06,3
1540,BDL,2019-01-06 03:15:00,-72.6825,41.9381,31.323076923076922,31.323076923076922,100.0,280.0,5.0,0.0,29.61,1003.0230769230769,9.0,19.49063670411985,CLR,,,,,,,,,,,,,,,,KBDL 060315Z AUTO 28005KT 9SM CLR 00/00 A2961 RMK T00000000 MADISHF,2019-01-06,3
1541,BDL,2019-01-06 03:20:00,-72.6825,41.9381,31.407692307692308,31.407692307692308,100.0,280.0,4.0,0.0,29.61,1003.1076923076923,10.0,19.51685393258427,CLR,,,,,,,,,,,,,,,,KBDL 060320Z AUTO 28004KT 10SM CLR 00/00 A2961 RMK T00000000 MADISHF,2019-01-06,3
